transaction_id,sender_id,receiver_id,transaction_type,Importo,transaction_date
de1b5174-f38f-4ea2-9581-95353becfca4,3890,3890,trasferimento,4968.48,2023-08-01 03:31:12
f8d0e058-5253-4090-955b-083e0700c239,3890,3890,investimento,8077.91,2023-05-03 01:40:40
34d48069-84a9-4e71-990e-9bff6caf2283,3891,3891,prelievo,5457.52,2023-04-13 21:37:52
d134d3bf-1121-429b-9e8c-f7fc8981d2b5,3891,3891,prelievo,5457.52,2023-03-28 03:47:25
f6bb72d3-cb8e-4158-8927-6f67ed0711ec,3891,3891,pagamento,9459.26,2023-08-02 05:24:48
b837a5af-e922-48a1-bce0-67a99b601e22,3891,3891,trasferimento,4968.48,2023-07-18 21:17:02
d158426b-8cbb-4e25-9ed4-9b60fdc3b19e,3892,3892,pagamento,9459.26,2023-02-11 21:47:03
d78c91ae-ca5c-4fdc-8257-0e970e72367a,3892,3892,pagamento,9459.26,2023-01-04 23:51:28
28b36fb6-0318-4905-aa82-e9ec81e1549d,3892,3892,trasferimento,4968.48,2023-07-25 16:04:24
00df4518-a772-4c79-ad31-305490b1d3d5,3892,3892,deposito,8205.97,2023-02-19 17:01:46
a73dd1ff-69a0-48af-965e-9d7e14e6a10b,3892,3892,trasferimento,4968.48,2023-07-03 08:10:22
120d2a67-bfd7-4f93-afa7-79aa9c08cb4e,3893,3893,bonifico,6758.79,2023-02-17 16:44:51
11b87966-f05c-4d51-9003-24e59dc335ce,3893,3893,pagamento,9459.26,2023-07-29 08:54:11
f4e2576d-dcd6-4b1b-9aa7-5462ca50069c,3893,3893,deposito,8205.97,2023-04-07 22:27:56
10f41c1d-3fa2-4f64-b42d-f8fb831d2834,3893,3893,deposito,8205.97,2023-05-29 19:18:43
f873106d-cca1-4820-bc92-6ef842888cf1,3893,3893,prelievo,5457.52,2023-01-18 01:09:13
0e732220-ecd4-4741-a51a-211e33a2c3df,3894,3894,bonifico,6758.79,2023-01-14 08:33:32
5b011df6-7f4b-4be1-89cc-ea62887efa76,3895,3895,prelievo,5457.52,2023-03-31 22:13:20
212f5b69-d03d-4e9a-ba40-9d40e72b347d,3896,3896,bonifico,6758.79,2023-01-31 14:40:27
b70be498-8cc8-47de-97e1-af2398ffa37a,3896,3896,investimento,8077.91,2023-03-07 12:13:48
c9ce4893-e047-4586-823f-62cca95cd9e4,3896,3896,bonifico,6758.79,2023-01-02 10:54:54
61b3f516-41f1-4ca8-a2d0-a9d06b06f65c,3897,3897,deposito,8205.97,2023-07-07 04:56:45
9954fc41-6297-4ff1-9201-2d02796980de,3897,3897,prelievo,5457.52,2023-01-13 10:40:13
f5aa23b9-d4d8-493e-97a8-12833b1938eb,3897,3897,deposito,8205.97,2023-02-06 05:56:32
56ccca49-39f0-4f44-a1f7-2fee50ebda8f,3898,3898,trasferimento,4968.48,2023-05-13 03:12:39
4a333926-48da-478c-8692-07e923dabf54,3898,3898,deposito,8205.97,2023-03-28 23:03:12
481a6be6-a3dd-4c4c-8999-34e8a835864c,3898,3898,pagamento,9459.26,2023-05-06 23:01:14
d0bcc907-3869-4c41-9dee-2aa0eebd3499,3899,3899,trasferimento,4968.48,2023-07-22 05:05:32
07d4c5c4-5aa5-4d56-9188-088b7ac7e75d,3900,3900,bonifico,6758.79,2023-05-14 10:53:20
f89cc6ed-ebd5-4dae-b0a7-1a960e06ccd4,3900,3900,pagamento,9459.26,2023-07-31 04:53:56
e03deb84-e8ab-467b-bc93-2bae41be86e9,3900,3900,bonifico,6758.79,2023-08-18 10:15:29
ffd36615-1125-4dd9-a90b-e1dc9228fd9c,3900,3900,bonifico,6758.79,2023-07-07 20:15:41
d99fc057-99c4-4785-a904-c64faf0258c1,3901,3901,prelievo,5457.52,2023-02-18 14:37:07
586ab8f0-c188-4ec9-8027-c9f29817f702,3901,3901,deposito,8205.97,2023-08-26 15:31:31
11c60a2f-b681-414c-a35d-2b253d16f9cc,3901,3901,investimento,8077.91,2023-07-31 04:35:43
2598b4ae-8998-46f3-910f-a4d20ac167b3,3902,3902,trasferimento,4968.48,2023-03-13 03:03:33
05a862f3-b04f-4669-a124-2f97c0fa01f3,3902,3902,prelievo,5457.52,2023-01-30 06:46:18
4aedcd84-e75d-45a4-8440-edb1cf30ff78,3902,3902,prelievo,5457.52,2023-03-23 20:03:06
9f9f8432-f72c-40ba-9d23-45d6202a1d35,3902,3902,investimento,8077.91,2023-08-11 08:01:07
10a96898-cb16-42dc-a164-abff4d6f4f85,3903,3903,bonifico,6758.79,2023-08-04 07:32:20
73f694ff-e473-47a8-a6e4-8aa8618b1c19,3903,3903,investimento,8077.91,2023-05-04 19:04:27
d69dbef4-9743-4c0f-82a4-b1e42983c667,3903,3903,deposito,8205.97,2023-07-20 15:40:18
f82e6f9a-422c-416e-a5a1-313cae214f78,3903,3903,prelievo,5457.52,2023-01-26 07:05:36
43088664-f3b7-44d3-9bfe-2c6b2d810aff,3903,3903,bonifico,6758.79,2023-07-22 13:27:31
67cd7403-4f83-493e-bc6b-434d6f1ad3ca,3904,3904,investimento,8077.91,2023-05-07 11:57:29
092e1f1c-4bf6-43d3-8e9a-e320b2b5fa50,3904,3904,trasferimento,4968.48,2023-04-18 21:23:49
95b26244-f3da-4d51-8eb4-80c42d3e3dcc,3905,3905,deposito,8205.97,2023-09-11 19:28:55
a9d17746-21c3-464b-a259-23176c3c5c67,3905,3905,trasferimento,4968.48,2023-02-28 17:50:04
c4d518b9-6470-4725-ba8e-695bba4f07bb,3905,3905,bonifico,6758.79,2023-08-24 00:43:12
2a271e6a-e0c8-4c77-909c-d0599bceb179,3905,3905,investimento,8077.91,2023-08-07 16:50:43
7668405c-7dc6-42fc-9bd0-754ddb3af766,3906,3906,investimento,8077.91,2023-04-17 00:40:37
2ba4059a-1011-41ae-89c5-fcab3316a6b7,3906,3906,deposito,8205.97,2023-01-23 16:14:58
4a5239cf-dca2-4cfb-933b-00c1ace98f0e,3906,3906,investimento,8077.91,2023-03-26 17:15:32
153912e6-3637-4f94-a1e6-bb4bbc6b28b7,3907,3907,investimento,8077.91,2023-04-03 13:46:22
77cf678b-921e-4499-b05a-d0282c05963b,3908,3908,pagamento,9459.26,2023-08-10 12:22:35
7888181e-405a-48bb-b088-ef074ef92513,3908,3908,bonifico,6758.79,2023-04-28 06:22:29
5f285a4a-9178-4f96-91ed-c073aacf7294,3908,3908,prelievo,5457.52,2023-06-08 22:30:48
2e536fed-5bf0-44bb-857c-1c93fa2fe7e3,3908,3908,investimento,8077.91,2023-02-19 19:45:16
2e798463-39ff-4f2b-ae4d-7d15ca4c63be,3909,3909,prelievo,5457.52,2023-07-30 01:38:25
6e47ddf5-b934-4a10-8098-c2464cd7fee9,3910,3910,trasferimento,4968.48,2023-08-19 07:21:01
5366198d-bb0a-4112-aeed-1b0f563618a4,3910,3910,deposito,8205.97,2023-02-23 02:07:52
a34e450b-bebb-404b-973e-b1bf1c481334,3910,3910,pagamento,9459.26,2023-03-21 23:18:26
ea15eef8-33a0-41c2-a4db-f21db90703dd,3910,3910,bonifico,6758.79,2023-03-06 02:50:50
2370bd54-eb38-43b2-9197-72e25eff9ca0,3911,3911,prelievo,5457.52,2023-02-27 14:55:34
fbc58d6c-6ba4-46d5-96d7-3dbdb27f4e6e,3912,3912,bonifico,6758.79,2023-09-15 06:09:22
b273b0b6-92e5-4f4c-aef2-da02112ab90d,3912,3912,bonifico,6758.79,2023-01-31 00:51:54
933f3a5f-a792-4cd2-be0b-0c1755bafa3f,3913,3913,deposito,8205.97,2023-08-18 03:34:33
27d11ae3-26a7-438f-9663-ea488a11fa7c,3913,3913,trasferimento,4968.48,2023-02-28 15:43:00
4a04094a-e5c2-43ce-883e-e160e760c872,3913,3913,prelievo,5457.52,2023-09-11 10:37:34
b6881f4a-c611-40ff-b562-d4fc8c0381d9,3914,3914,trasferimento,4968.48,2023-06-27 19:37:18
b096379c-40d7-4ca4-bcdd-6ab3e479a0e7,3914,3914,pagamento,9459.26,2023-08-24 12:34:23
993ef066-2fa1-4e32-9a38-c16b18e1a183,3914,3914,pagamento,9459.26,2023-07-19 17:45:59
c336385d-f732-49f9-ab4d-288ebf78ebb9,3915,3915,trasferimento,4968.48,2023-02-03 15:10:05
351556e6-4b6a-4597-8cc2-8c18e184cfc1,3915,3915,bonifico,6758.79,2023-09-08 10:18:46
c056883e-4b29-476e-837d-f198c261eeda,3915,3915,trasferimento,4968.48,2023-01-24 03:11:07
921b2243-de7a-485e-a3ad-f0667ffc0381,3916,3916,investimento,8077.91,2023-06-21 06:57:58
647eaa26-a845-4b5e-aa3a-2b1b32ee8fe3,3917,3917,deposito,8205.97,2023-04-24 23:54:53
d01320a8-2856-4164-a316-b351523d6559,3917,3917,trasferimento,4968.48,2023-07-16 09:52:10
dab2e0a6-fc14-4227-9c5c-d59483133e76,3917,3917,bonifico,6758.79,2023-05-06 10:06:17
e82058b8-c021-435e-9249-24cd0e1ba330,3917,3917,trasferimento,4968.48,2023-02-26 11:45:16
c215d377-b3d5-4bc7-8961-b2f84867f851,3918,3918,deposito,8205.97,2023-05-26 10:12:22
700ec02c-e087-4162-a40a-d6b67a1808ab,3918,3918,prelievo,5457.52,2023-03-07 22:05:14
a5cdeacc-ab1e-4b0e-a101-c7efa263fff5,3918,3918,deposito,8205.97,2023-06-13 06:53:50
0bcb008c-c97f-4f42-8dd0-fde39a21fa6a,3918,3918,investimento,8077.91,2023-01-17 17:10:22
4e78702b-a365-4443-b025-a082c90e7f23,3919,3919,pagamento,9459.26,2023-07-12 06:48:13
d6179dea-0457-4439-b7a2-a3dfd8a6ad11,3920,3920,deposito,8205.97,2023-08-07 00:47:54
5341e0b5-4b5f-4219-99ee-f4ef5919ee9f,3920,3920,deposito,8205.97,2023-04-22 22:05:16
8aa361c7-e012-4d49-9fab-cd5728ddd90b,3921,3921,prelievo,5457.52,2023-08-05 03:12:49
3a79f8b8-149c-4a24-a86e-26be324d683e,3921,3921,deposito,8205.97,2023-06-22 12:15:51
820975e3-131c-4096-a8bd-750784fc5a33,3921,3921,pagamento,9459.26,2023-09-09 05:41:30
94d12e28-654e-4418-bd3f-f8c1d737cc30,3921,3921,investimento,8077.91,2023-03-28 09:36:07
173a6304-08c7-4abd-99c7-c4bc7ee03601,3921,3921,deposito,8205.97,2023-01-08 14:01:40
2c4b414f-11bd-4277-a56a-c644456cb976,3922,3922,trasferimento,4968.48,2023-02-27 19:27:32
35f3308f-a1f5-4579-8f75-1f4a1b3d3754,3922,3922,investimento,8077.91,2023-05-06 15:53:02
17e2d102-77cb-45a8-b580-ea0a006f59b6,3922,3922,prelievo,5457.52,2023-07-27 02:28:19
f1ff3e75-7451-428d-85a8-0551ad6be4e7,3923,3923,pagamento,9459.26,2023-09-03 14:00:30
6fa2c4e7-f399-4b5b-99f2-334eeb2faded,3924,3924,bonifico,6758.79,2023-05-11 15:51:18
2fe45942-0412-4f94-95e2-880d519ee211,3924,3924,investimento,8077.91,2023-02-17 18:50:50
42b57c68-5242-4c4f-bee2-b8592e291ff6,3925,3925,trasferimento,4968.48,2023-05-28 14:08:09
cdae3962-2110-41c3-bad1-17aa21526d23,3925,3925,prelievo,5457.52,2023-09-05 18:11:36
0f4fa982-32b2-4f14-b48f-bb2ea638b601,3925,3925,trasferimento,4968.48,2023-08-06 07:38:58
6355a9e2-832a-4832-b715-d87587402167,3925,3925,pagamento,9459.26,2023-04-05 03:58:57
3dac8277-8a44-4192-8e04-2288e769efd5,3925,3925,deposito,8205.97,2023-05-07 02:59:26
0e460cc0-1c98-4af2-93e1-3d8464c6d16a,3926,3926,bonifico,6758.79,2023-09-07 08:28:39
d9e7768f-9f45-4e71-85b4-a21234a42e6a,3926,3926,bonifico,6758.79,2023-02-24 13:16:46
40b3eb99-245b-4aef-b9c5-eef623a3fbaa,3926,3926,bonifico,6758.79,2023-03-11 03:18:29
1a8c9e01-fd6f-46c6-86ee-cb5551a42284,3927,3927,deposito,8205.97,2023-02-13 15:53:58
31444b73-c63c-4e2f-ae2f-9801566b99e0,3928,3928,pagamento,9459.26,2023-02-22 18:39:15
c5adcc48-a45f-4e0a-b0d7-f957a56618fa,3928,3928,prelievo,5457.52,2023-07-12 08:12:51
1d34ff47-9227-4efa-8d71-9a3c177fe6df,3928,3928,pagamento,9459.26,2023-07-14 17:51:11
de78401b-5b4a-4843-a776-4394bb9d2020,3928,3928,investimento,8077.91,2023-09-15 13:06:41
390b5075-d17b-4733-9ca9-aef51d3df8e2,3928,3928,trasferimento,4968.48,2023-09-10 13:42:13
c7c4c90f-f2a9-4b3c-98c4-727d88bb1d2d,3929,3929,investimento,8077.91,2023-03-14 21:05:00
f5a76346-48fb-4b22-81b8-0f91ab0894fe,3929,3929,pagamento,9459.26,2023-06-10 16:18:56
a08a93e0-df42-42c8-8618-a6556c239e2f,3930,3930,trasferimento,4968.48,2023-05-06 23:38:02
7fccdf0e-5769-49f2-a78b-781995e7076e,3931,3931,deposito,8205.97,2023-02-24 01:23:53
b8422ffc-1fc8-496f-97b2-fafebbaf5b31,3932,3932,investimento,8077.91,2023-03-02 22:55:46
3ed8af5a-0824-4b71-a057-8e0e3c83d7e6,3932,3932,deposito,8205.97,2023-04-24 20:16:33
f2534cb8-09eb-4c01-af7e-04f64c789695,3932,3932,prelievo,5457.52,2023-01-28 21:59:27
1c3097f8-f949-491c-9e80-53316ad18513,3932,3932,bonifico,6758.79,2023-08-23 03:12:06
575f1b14-5223-4f41-be75-4a791b1cbe39,3932,3932,deposito,8205.97,2023-05-19 04:15:16
20f92205-5116-41ae-b674-ca0164a3595d,3933,3933,trasferimento,4968.48,2023-07-08 07:34:09
33fdae68-a9a2-44a0-a253-bfd36a0af987,3933,3933,investimento,8077.91,2023-07-06 23:00:10
588d45dc-779d-4707-8a9c-ebc4820ae7ce,3933,3933,prelievo,5457.52,2023-08-07 22:22:05
d71d3803-59fe-49de-a2dc-f115c75c7f7f,3933,3933,investimento,8077.91,2023-04-14 06:35:25
06e3495b-2097-433b-adff-f13092acf8c3,3933,3933,investimento,8077.91,2023-06-01 22:28:35
3d35c196-0f6e-444f-8ca1-e25bc969eaa1,3934,3934,pagamento,9459.26,2023-02-20 08:04:57
54ad1b3e-a69e-4da7-b777-5460cdd1729e,3934,3934,deposito,8205.97,2023-01-10 09:43:03
704b8d1e-59ed-419a-92ac-8f28c0cabc75,3934,3934,prelievo,5457.52,2023-06-09 18:48:27
abc991a9-1aba-4fc5-a33c-f7ef5252ca68,3934,3934,deposito,8205.97,2023-05-20 20:41:58
67668391-5fff-41da-bc25-629e97b503a8,3934,3934,prelievo,5457.52,2023-07-21 11:18:56
64cf8e52-52c7-46e8-8775-8fde6208b484,3935,3935,investimento,8077.91,2023-04-13 11:51:13
d6880ed4-fec8-4773-a725-afc3d343e138,3935,3935,bonifico,6758.79,2023-05-15 22:18:10
c0c3ad23-db44-42f4-8090-72f7764390d6,3936,3936,bonifico,6758.79,2023-07-29 06:00:50
7a935188-6017-4e06-a6f4-9a9ed1b9a3ad,3936,3936,pagamento,9459.26,2023-03-12 07:30:14
dc2a0568-87cc-4b64-a0a9-073a061e21be,3936,3936,bonifico,6758.79,2023-04-30 11:54:13
cb6d0f69-b3b2-4330-86ed-3114a38e07b2,3936,3936,prelievo,5457.52,2023-07-01 05:48:18
8b4966fd-92a3-4e15-8a08-0207e5d5d5d7,3936,3936,bonifico,6758.79,2023-07-29 05:47:13
989916dc-de4c-4137-a5b4-6ea305275be2,3937,3937,deposito,8205.97,2023-01-04 11:51:25
1c5e89ed-2574-47a4-89ae-f6e551e8dcd9,3937,3937,trasferimento,4968.48,2023-06-26 12:13:25
3e73a39d-ddda-401f-9d9e-b22a4d565af0,3937,3937,investimento,8077.91,2023-04-16 11:46:08
dabe5e61-708a-47c5-82ab-257e7f4295f3,3938,3938,investimento,8077.91,2023-01-16 03:45:37
c9d5fd18-24ea-4772-a9b9-f6a98e77ed0d,3938,3938,deposito,8205.97,2023-02-13 03:18:35
2c7e689b-ee74-4da5-9d99-0f8f59e984b6,3939,3939,prelievo,5457.52,2023-07-28 00:49:09
bb43e51c-f54a-4517-baeb-28705855922d,3939,3939,trasferimento,4968.48,2023-01-11 07:51:59
cdc73fe7-ad2f-4810-9556-0895fba5e587,3939,3939,prelievo,5457.52,2023-01-03 17:10:42
5aaabdbf-e699-4b96-aed7-10d58a6ebe3e,3940,3940,prelievo,5457.52,2023-01-21 03:40:20
574560eb-83b9-4a9b-97fb-447035dcaecf,3940,3940,investimento,8077.91,2023-06-18 07:01:07
ca5c550d-bee7-4eb6-bd96-c4c01caff28a,3941,3941,trasferimento,4968.48,2023-01-11 02:31:49
71013b07-35ac-43ca-97cd-9f2294b1e12d,3941,3941,trasferimento,4968.48,2023-07-10 20:31:19
36582fc9-f737-4312-8d27-d358d7407e1e,3941,3941,pagamento,9459.26,2023-06-05 19:13:48
cc165db4-6c6b-4ece-9326-a6b6568dfb9b,3941,3941,deposito,8205.97,2023-05-14 00:52:50
2816b280-b2c6-42cd-83e3-f30e4343a091,3942,3942,investimento,8077.91,2023-07-09 04:07:17
9f2cb0b4-a517-48b8-93fb-e1a956c2c6d2,3942,3942,pagamento,9459.26,2023-08-05 16:17:33
4d07be71-73c8-4833-9a68-d7b7f0cfff07,3943,3943,trasferimento,4968.48,2023-03-13 14:36:04
cc08224b-2d27-4568-b3c0-e0202792fa5a,3943,3943,investimento,8077.91,2023-06-02 14:36:34
1bd97ac0-60c2-4811-afd6-06f41d13bc6b,3944,3944,trasferimento,4968.48,2023-08-03 11:24:57
f3a7e930-ab1d-4751-ade1-dca546acf655,3944,3944,bonifico,6758.79,2023-02-13 22:28:42
94a31c94-7eb5-4010-b464-3a9f5f4bf3ff,3944,3944,investimento,8077.91,2023-05-31 14:43:20
4ba97e57-7832-4ce7-ba0f-536a3a9d1610,3944,3944,bonifico,6758.79,2023-07-21 19:59:04
66e264dd-bb59-4335-b12e-607089fe6560,3945,3945,bonifico,6758.79,2023-04-11 04:56:11
d15daccb-7140-4127-a716-9e6cf0777ff5,3945,3945,investimento,8077.91,2023-09-04 16:47:53
f12ecc79-ce85-4bd3-bc3e-e9d33f2ae7d9,3945,3945,investimento,8077.91,2023-08-02 21:37:55
ff7e7987-da06-4adf-920f-4c1db0ed3dcc,3945,3945,deposito,8205.97,2023-08-01 01:01:44
9fc8750b-8440-49e7-909b-ba62d9b27a5e,3945,3945,prelievo,5457.52,2023-05-12 10:59:49
8df1e895-a5ab-42c0-8d7f-0c04dcb18a89,3946,3946,pagamento,9459.26,2023-07-23 22:25:59
32f9c9f0-2887-42bc-baca-8b083acbc0a4,3946,3946,deposito,8205.97,2023-04-10 01:12:00
9ccbbf87-9114-4372-972b-dc706bd0a4b6,3946,3946,prelievo,5457.52,2023-04-15 10:25:14
65d0597b-e178-4207-82d5-5d751f833762,3946,3946,prelievo,5457.52,2023-06-08 23:19:42
25cb41e0-abe9-4bba-acf8-92f9a15dcc14,3946,3946,bonifico,6758.79,2023-05-06 13:09:50
64c7b06a-af8b-404c-acc4-374a357a8662,3947,3947,prelievo,5457.52,2023-04-19 16:20:31
17b243d1-bc64-45da-812e-f775c60ce8ce,3947,3947,bonifico,6758.79,2023-05-24 22:25:23
b995acdc-fb37-46ea-828e-5cdd90503e35,3948,3948,trasferimento,4968.48,2023-02-16 23:57:36
27ffcd08-0895-4004-bdeb-1e52b36867e6,3948,3948,pagamento,9459.26,2023-01-03 15:01:25
291f15d0-88de-4279-a8e8-991b0a5dd158,3948,3948,investimento,8077.91,2023-05-05 00:07:58
c3b5a843-dd13-4226-a2f6-40b0685e2e27,3948,3948,prelievo,5457.52,2023-08-22 19:31:01
180846be-57fd-466d-bd74-a2ce0b3c2e08,3948,3948,bonifico,6758.79,2023-07-26 10:06:42
a33a3251-aec5-408f-9e5a-f1696a59cb7b,3949,3949,bonifico,6758.79,2023-05-05 06:08:52
b0ed40bc-d490-4971-aecb-f7633e718832,3949,3949,deposito,8205.97,2023-07-07 11:06:47
a4d6a78a-b22b-4d8c-aab1-3441f9a54a12,3949,3949,pagamento,9459.26,2023-08-29 22:28:27
2c0a97eb-51d2-47fd-8fea-3e2d6ffb71f0,3949,3949,trasferimento,4968.48,2023-06-07 13:57:52
e1eae19b-99cd-444b-af84-d2f27e61d2d0,3949,3949,bonifico,6758.79,2023-01-24 23:33:34
5813fbd9-e956-4ba8-a5f7-3da3eb5d5f36,3950,3950,pagamento,9459.26,2023-08-11 08:57:44
df662a78-b7e0-42bd-b3fa-72184af4ba81,3950,3950,pagamento,9459.26,2023-05-17 22:06:28
014293c2-340b-4bd5-bf4c-a765b880be41,3950,3950,prelievo,5457.52,2023-02-16 00:14:51
ab2ea322-8f00-4a95-a11d-5acbb19d81d1,3950,3950,trasferimento,4968.48,2023-06-08 08:04:40
06f970b4-0e46-45e1-a744-697a7ce5e458,3951,3951,bonifico,6758.79,2023-05-01 06:07:18
800f5345-6494-412e-aed4-961716e9762e,3952,3952,prelievo,5457.52,2023-07-24 15:17:03
2f13e05b-79b3-4565-94d3-9c6cea77c3b5,3953,3953,investimento,8077.91,2023-05-03 13:37:07
f9bfc29c-3308-4d74-821c-0a6381ba2b50,3953,3953,investimento,8077.91,2023-02-04 13:52:39
c89fb5d6-69c5-4af8-99e8-a8a57fff321f,3953,3953,pagamento,9459.26,2023-04-21 16:37:35
f856591d-1222-45f8-b7c6-85e9dbaa3190,3953,3953,pagamento,9459.26,2023-09-01 08:14:24
feea3752-5273-4390-8a9f-6d9dc51962e1,3953,3953,pagamento,9459.26,2023-06-10 09:58:24
28b45665-1cb7-446a-8f64-ef708068fc40,3954,3954,bonifico,6758.79,2023-01-08 06:46:46
48f41e3e-c2ac-4ca9-aba8-a95f0b5fd29e,3954,3954,bonifico,6758.79,2023-06-01 22:12:04
41273f0b-0127-4ae0-b893-686664581ce3,3954,3954,prelievo,5457.52,2023-01-30 22:46:02
0a8e6d56-feb4-49e1-9494-39264aba3747,3954,3954,pagamento,9459.26,2023-05-05 02:16:37
b08b8281-a485-4f01-9df9-5fd69aeec829,3954,3954,deposito,8205.97,2023-01-09 19:12:35
af0baf11-a5d4-4b9a-932a-9fc93461c8de,3955,3955,pagamento,9459.26,2023-03-14 03:40:06
e7114a1b-ae1b-4c2f-a0e7-9e4bd80db47b,3955,3955,bonifico,6758.79,2023-07-22 22:56:52
86feac9d-09a6-4b36-b39f-9ccaad7ef658,3955,3955,trasferimento,4968.48,2023-03-20 01:16:21
ff4b080d-a61b-47f0-a7a7-00201594fe70,3955,3955,trasferimento,4968.48,2023-02-02 18:46:48
a463c045-6a5c-4ecd-b1a9-d566dbbf929c,3955,3955,bonifico,6758.79,2023-07-18 01:55:02
e071c9ab-609b-4094-8324-2e304a8c0d3a,3956,3956,trasferimento,4968.48,2023-03-22 07:07:40
1cf1a9f9-4ae3-4faa-85f9-d4f7ec3ea9cf,3956,3956,trasferimento,4968.48,2023-08-08 12:01:10
7e08846e-0c6a-4c8e-9919-20cbed8e5e70,3956,3956,prelievo,5457.52,2023-01-25 01:06:54
b08e25ea-ce94-4101-89cf-27a63b63b00d,3956,3956,investimento,8077.91,2023-08-07 01:51:52
5510b982-48d2-4a70-a529-2e07f480619f,3956,3956,deposito,8205.97,2023-01-11 15:27:28
e97b5a95-790c-4d09-a893-0e5b1cb4958f,3957,3957,deposito,8205.97,2023-07-28 01:40:33
9454c939-e7f0-4b37-9b75-cc032cfc80ed,3957,3957,investimento,8077.91,2023-08-16 17:26:11
54bcb57c-b18f-4e78-bf2e-396b225b39e3,3957,3957,prelievo,5457.52,2023-04-01 00:19:39
d1c80c82-96b6-4ff1-9f3d-dfe48255532e,3957,3957,investimento,8077.91,2023-08-18 00:01:52
9ab99764-240b-4fc7-af2e-7c1e6973a972,3958,3958,trasferimento,4968.48,2023-04-09 14:04:54
834ddf18-bd02-422a-88b5-6b383e2a7996,3958,3958,deposito,8205.97,2023-07-04 09:35:30
f7f962d9-09b1-4523-835d-32e112cf844d,3959,3959,bonifico,6758.79,2023-06-27 02:00:02
a07bc6fc-07ce-469d-b67b-07dc65b056d7,3959,3959,deposito,8205.97,2023-02-26 04:24:13
209120ac-994b-4ebf-9d6b-77c5435bbc14,3959,3959,pagamento,9459.26,2023-04-09 17:04:57
b17bf439-0c12-4c07-8dfb-f7cdc4973a21,3959,3959,deposito,8205.97,2023-04-13 07:14:05
388439ac-3f58-45f7-813d-46e5d776b981,3960,3960,bonifico,6758.79,2023-04-23 23:59:44
9a1af300-941e-4abe-8bc6-0f58c3d3b30f,3960,3960,prelievo,5457.52,2023-07-04 10:13:07
2a647c48-3935-431d-a101-ef73f2647e45,3960,3960,prelievo,5457.52,2023-08-17 00:15:03
04cb4091-e218-4062-94b7-124baba2acdf,3961,3961,deposito,8205.97,2023-01-26 01:54:21
e7e609cf-f5bd-4062-8b53-f5f017cd4b5c,3961,3961,investimento,8077.91,2023-07-05 14:10:25
8c1e1fce-31ec-4561-8c41-65150ce39463,3961,3961,investimento,8077.91,2023-07-15 13:23:16
2f3ad789-0a26-47ae-a983-d7bd8b20430c,3962,3962,deposito,8205.97,2023-02-04 05:50:47
23072dc8-1082-4e22-9d3d-63a726e74a3f,3963,3963,prelievo,5457.52,2023-09-09 00:53:38
0aad2739-5c76-4e48-a1b7-7316183e1a35,3963,3963,deposito,8205.97,2023-06-27 03:29:46
a6845b98-fee6-4859-bdd7-3a59079ea1e5,3963,3963,investimento,8077.91,2023-07-05 11:25:10
d9dd3393-8e4f-44d6-af01-93b96ed56ddb,3963,3963,deposito,8205.97,2023-06-08 08:13:11
6178d625-ea59-4c0a-a939-4d14488236f2,3964,3964,deposito,8205.97,2023-01-09 05:05:33
90e377be-939d-4178-8ced-04bbc23b187a,3964,3964,pagamento,9459.26,2023-04-11 21:55:13
9d73a071-b7fa-4b44-ac92-b004fba7bcaa,3965,3965,pagamento,9459.26,2023-07-13 07:02:13
6b067870-56ee-4e7d-9e3d-cb51161bc1cc,3965,3965,deposito,8205.97,2023-08-21 17:19:41
25768cb7-6312-4209-8a2d-8c87dd4c17e9,3965,3965,prelievo,5457.52,2023-09-01 02:30:56
3e99b1d8-17f0-4e1d-b748-62191875f3bc,3966,3966,prelievo,5457.52,2023-01-23 13:23:51
e1412e63-8e27-441f-b684-513db4acbe40,3966,3966,pagamento,9459.26,2023-05-10 14:48:52
24a98207-c106-45eb-8c6a-54bd5ffaab92,3966,3966,deposito,8205.97,2023-04-24 14:05:11
16e3aa33-20a9-4159-ac45-25f1ebce8315,3966,3966,deposito,8205.97,2023-02-16 10:47:13
cfed6910-c022-4551-8654-2d95b4ad6620,3966,3966,prelievo,5457.52,2023-05-21 03:46:22
fa7ce92a-cd0e-4b84-80c6-7fc5b0b65322,3967,3967,trasferimento,4968.48,2023-04-22 20:28:42
fcb54e16-e6e0-4bdb-a5a3-fb3e74cbf577,3967,3967,investimento,8077.91,2023-06-21 12:47:02
e471cc05-2223-418c-93fa-5634d667830b,3967,3967,pagamento,9459.26,2023-02-08 14:32:45
dfb76f74-8d19-489d-b828-8fb54f2bf4b7,3967,3967,pagamento,9459.26,2023-01-19 16:52:01
93027c92-f349-4c5d-a530-2ae019ea447c,3967,3967,trasferimento,4968.48,2023-07-08 03:14:50
b31f0b75-2d27-47d9-a3e1-a8475bc21cae,3968,3968,trasferimento,4968.48,2023-09-03 21:10:51
6a87d92c-fca9-4c00-801d-b1b213cd0e42,3968,3968,deposito,8205.97,2023-09-03 06:43:36
f76d5b26-572a-49ad-b77a-1fb355cf9416,3969,3969,prelievo,5457.52,2023-03-03 19:46:00
27de17f4-45a7-42c0-857a-326aacfaf6ad,3969,3969,investimento,8077.91,2023-05-30 05:35:02
